participant_id,age,sex,trip_id,trip_mode,trip_duration
2077804,13,female,207780401,pedestrian,5
2077804,13,female,207780402,pedestrian,5
2077805,10,male,207780501,pedestrian,5
2077805,10,male,207780502,pedestrian,5
2077902,37,female,207790201,bus,60
2077902,37,female,207790202,bus,90
2077903,22,male,207790301,bus,75
2077903,22,male,207790302,bus,20
2077903,22,male,207790303,bus,95
2077905,13,female,207790501,other,60
2077905,13,female,207790502,other,90
2078005,40,female,207800501,pedestrian,10
2078005,40,female,207800502,pedestrian,10
2078201,84,female,207820101,taxi,15
2078201,84,female,207820102,taxi,16
2078202,67,male,207820201,taxi,15
2078202,67,male,207820202,taxi,16
2078301,43,male,207830101,car,30
2078301,43,male,207830102,car,30
2078304,20,male,207830401,car,0
2078304,20,male,207830402,car,30
2078305,12,male,207830501,pedestrian,5
2078305,12,male,207830502,pedestrian,5
2078401,57,male,207840101,car,15
2078401,57,male,207840102,car,20
2078501,75,female,207850101,pedestrian,30
2078501,75,female,207850102,pedestrian,30
2078701,57,male,207870101,car,50
2078701,57,male,207870102,car,60
2078702,49,female,207870201,car,10
2078702,49,female,207870202,car,15
2078702,49,female,207870203,car,20
2078702,49,female,207870204,car,15
2078703,26,female,207870301,car,20
2078703,26,female,207870302,car,20
2078801,59,female,207880101,car,25
2078801,59,female,207880102,car,25
2078802,23,female,207880201,car,30
2078802,23,female,207880202,car,30
2078802,23,female,207880203,car,25
2078802,23,female,207880204,car,20
2078803,22,female,207880301,car,25
2078803,22,female,207880302,car,30
2078803,22,female,207880303,car,25
2078803,22,female,207880304,car,25
2078804,16,female,207880401,other,31
2078804,16,female,207880402,other,30
2078901,52,male,207890101,car,45
2078901,52,male,207890102,car,45
2078902,50,female,207890201,pedestrian,15
2078902,50,female,207890202,pedestrian,15
2078903,25,male,207890301,motorcycle,10
2078903,25,male,207890302,motorcycle,15
2079001,60,male,207900101,car,30
2079001,60,male,207900102,car,35
2079101,80,male,207910101,taxi,5
2079101,80,male,207910102,pedestrian,26
2079201,33,male,207920101,bus,40
2079201,33,male,207920102,pedestrian,10
2079201,33,male,207920103,bus,15
2079202,56,female,207920201,bus,40
2079202,56,female,207920202,bus,60
2079301,66,female,207930101,motorcycle,45
2079301,66,female,207930102,motorcycle,10
2079301,66,female,207930103,motorcycle,12
2079301,66,female,207930104,motorcycle,20
2079303,11,male,207930301,pedestrian,20
2079303,11,male,207930302,pedestrian,20
2079501,26,female,207950101,motorcycle,30
2079501,26,female,207950102,motorcycle,15
2079601,73,male,207960101,bus,60
2079601,73,male,207960102,bus,100
2079701,42,male,207970101,car,30
2079701,42,male,207970102,car,40
2079702,42,female,207970201,car,30
2079702,42,female,207970202,car,40
2079703,05,female,207970301,car,30
2079703,05,female,207970302,car,40
2079705,32,female,207970501,bus,45
2079705,32,female,207970502,bus,100
2079802,22,female,207980201,motorcycle,20
2079802,22,female,207980202,motorcycle,20
2079803,23,male,207980301,motorcycle,720
2079803,23,male,207980302,motorcycle,20
2079901,55,male,207990101,motorcycle,15
2079901,55,male,207990102,motorcycle,30
2080101,34,male,208010101,bus,660
2080102,58,female,208010201,pedestrian,10
2080102,58,female,208010202,pedestrian,10
2080104,22,female,208010401,pedestrian,10
2080104,22,female,208010402,pedestrian,10
2080105,12,female,208010501,car,10
2080105,12,female,208010502,car,10
2080201,73,female,208020101,pedestrian,15
2080201,73,female,208020102,pedestrian,15
2080202,45,male,208020201,pedestrian,15
2080202,45,male,208020202,pedestrian,15
2080301,58,female,208030101,pedestrian,10
2080301,58,female,208030102,pedestrian,10
2080301,58,female,208030103,pedestrian,45
2080301,58,female,208030104,pedestrian,15
2080303,24,female,208030301,car,15
2080303,24,female,208030302,car,15
2080304,05,male,208030401,other,22
2080304,05,male,208030402,other,30
2080501,28,female,208050101,motorcycle,30
2080501,28,female,208050102,motorcycle,30
2080601,42,female,208060101,bus,50
2080601,42,female,208060102,bus,45
2080602,21,female,208060201,bus,75
2080602,21,female,208060202,bus,85
2080603,14,female,208060301,pedestrian,20
2080603,14,female,208060302,pedestrian,30
2080704,19,male,208070401,pedestrian,30
2080704,19,male,208070402,taxi,15
2080801,63,male,208080101,motorcycle,30
2080801,63,male,208080102,motorcycle,30
2080802,60,female,208080201,motorcycle,30
2080802,60,female,208080202,motorcycle,30
2080901,38,male,208090101,motorcycle,30
2080901,38,male,208090102,motorcycle,25
2080903,13,male,208090301,motorcycle,10
2080903,13,male,208090302,motorcycle,10
2080904,15,female,208090401,motorcycle,10
2080904,15,female,208090402,motorcycle,10
2080906,17,male,208090601,motorcycle,10
2080906,17,male,208090602,motorcycle,10
2081001,52,female,208100101,bus,55
2081001,52,female,208100102,bus,90
2081101,56,female,208110101,car,10
2081101,56,female,208110102,taxi,10
2081102,78,female,208110201,bus,90
2081102,78,female,208110202,bus,90
2081103,27,female,208110301,car,10
2081103,27,female,208110302,car,15
2081103,27,female,208110303,car,10
2081104,24,male,208110401,car,10
2081104,24,male,208110402,car,15
2081104,24,male,208110403,car,10
2081201,51,male,208120101,motorcycle,15
2081201,51,male,208120102,motorcycle,15
2081201,51,male,208120103,motorcycle,30
2081201,51,male,208120104,motorcycle,30
2081204,13,male,208120401,bus,45
2081204,13,male,208120402,bus,90
2081301,61,female,208130101,pedestrian,3
2081301,61,female,208130102,pedestrian,3
2081302,27,male,208130201,car,10
2081302,27,male,208130202,car,10
2081401,50,male,208140101,car,10
2081401,50,male,208140102,car,10
2081402,20,female,208140201,pedestrian,15
2081402,20,female,208140202,pedestrian,15
2081403,20,male,208140301,taxi,15
2081403,20,male,208140302,taxi,20
2081502,20,male,208150201,motorcycle,20
2081601,43,male,208160101,car,10
2081601,43,male,208160102,car,35
2081603,14,female,208160301,other,45
2081603,14,female,208160302,other,30
2081604,10,male,208160401,pedestrian,5
2081604,10,male,208160402,pedestrian,5
2082102,56,female,208210201,pedestrian,10
2082102,56,female,208210202,pedestrian,15
2082201,51,male,208220101,motorcycle,5
2082201,51,male,208220102,motorcycle,12
2082201,51,male,208220103,motorcycle,30
2082201,51,male,208220104,motorcycle,5
2082201,51,male,208220105,motorcycle,20
2082201,51,male,208220106,motorcycle,50
2082202,43,female,208220201,motorcycle,15
2082202,43,female,208220202,motorcycle,15
2082203,10,male,208220301,motorcycle,5
2082203,10,male,208220302,motorcycle,5
2082204,27,male,208220401,motorcycle,15
2082204,27,male,208220402,motorcycle,15
2082401,64,male,208240101,taxi,30
2082401,64,male,208240102,taxi,30
2082402,37,male,208240201,motorcycle,15
2082402,37,male,208240202,motorcycle,5
2082502,63,female,208250201,motorcycle,15
2082502,63,female,208250202,motorcycle,15
2082505,20,female,208250501,bus,45
2082505,20,female,208250502,bus,120
2083001,34,male,208300101,motorcycle,10
2083001,34,male,208300102,motorcycle,10
2083101,45,male,208310101,car,9
2083101,45,male,208310102,car,15
2083101,45,male,208310103,car,35
2083101,45,male,208310104,car,25
2083103,12,male,208310301,pedestrian,5
2083103,12,male,208310302,pedestrian,4
2083202,34,female,208320201,motorcycle,10
2083202,34,female,208320202,other,30
2083203,18,female,208320301,pedestrian,20
2083203,18,female,208320302,bus,45
2083203,18,female,208320303,bus,70
2083301,55,male,208330101,motorcycle,20
2083301,55,male,208330102,motorcycle,15
2083303,13,female,208330301,pedestrian,10
2083303,13,female,208330302,pedestrian,10
2083401,43,male,208340101,motorcycle,15
2083401,43,male,208340102,motorcycle,15
2083403,20,male,208340301,motorcycle,5
2083403,20,male,208340302,motorcycle,172
2083404,18,female,208340401,bus,65
2083404,18,female,208340402,bus,50
2083405,26,male,208340501,motorcycle,15
2083405,26,male,208340502,motorcycle,20
2083701,70,male,208370101,taxi,7
2083701,70,male,208370102,car,12
2083703,43,male,208370301,bus,70
2083703,43,male,208370302,bus,90
2083902,53,female,208390201,pedestrian,25
2083902,53,female,208390202,pedestrian,25
2083903,24,female,208390301,pedestrian,5
2083903,24,female,208390302,pedestrian,5
2083903,24,female,208390303,pedestrian,5
2083903,24,female,208390304,pedestrian,5
2083904,25,female,208390401,bus,35
2083904,25,female,208390402,bus,75
2084001,63,male,208400101,car,20
2084001,63,male,208400102,car,20
2084001,63,male,208400103,taxi,35
2084001,63,male,208400104,taxi,30
2084101,40,male,208410101,bus,50
2084101,40,male,208410102,bus,65
2084102,38,female,208410201,car,45
2084102,38,female,208410202,car,40
2084201,33,male,208420101,car,10
2084201,33,male,208420102,car,15
2084202,28,female,208420201,car,10
2084202,28,female,208420202,car,15
2084203,05,male,208420301,car,10
2084203,05,male,208420302,car,15
2084301,62,male,208430101,car,10
2084301,62,male,208430102,car,10
2084302,47,female,208430201,car,10
2084302,47,female,208430202,car,0
2084601,64,male,208460101,pedestrian,25
2084601,64,male,208460102,pedestrian,25
2084602,63,female,208460201,pedestrian,3
2084602,63,female,208460202,pedestrian,3
2084603,41,female,208460301,pedestrian,3
2084603,41,female,208460302,pedestrian,3
2084604,39,male,208460401,pedestrian,40
2084604,39,male,208460402,pedestrian,40
2084801,63,female,208480101,pedestrian,10
2084801,63,female,208480102,pedestrian,30
2084802,43,female,208480201,pedestrian,30
2084802,43,female,208480202,pedestrian,30
2084804,97,female,208480401,pedestrian,30
2084804,97,female,208480402,pedestrian,30
2085001,35,male,208500101,car,15
2085001,35,male,208500102,car,20
2085101,43,male,208510101,taxi,15
2085101,43,male,208510102,taxi,15
2085102,43,female,208510201,taxi,15
2085102,43,female,208510202,taxi,15
2085103,16,male,208510301,taxi,15
2085103,16,male,208510302,taxi,15
2085104,11,female,208510401,taxi,15
2085104,11,female,208510402,taxi,0
2085201,55,male,208520101,pedestrian,10
2085201,55,male,208520102,pedestrian,10
2085202,56,female,208520201,bus,15
2085202,56,female,208520202,bus,20
2085203,20,male,208520301,car,0
2085203,20,male,208520302,car,30
2085204,15,female,208520401,other,45
2085204,15,female,208520402,other,30
2085301,48,male,208530101,bus,60
2085301,48,male,208530102,bus,30
2085302,39,female,208530201,bus,60
2085302,39,female,208530202,bus,30
2085401,46,female,208540101,car,15
2085401,46,female,208540102,car,15
2085401,46,female,208540103,car,20
2085501,50,male,208550101,bus,45
2085501,50,male,208550102,taxi,30
2085502,84,female,208550201,pedestrian,10
2085502,84,female,208550202,pedestrian,10
2085601,49,female,208560101,bus,20
2085601,49,female,208560102,taxi,15
2085602,21,female,208560201,bus,30
2085602,21,female,208560202,bus,30
2085701,44,male,208570101,motorcycle,24
2085701,44,male,208570102,motorcycle,20
2085701,44,male,208570103,motorcycle,25
2085701,44,male,208570104,motorcycle,30
2085801,63,male,208580101,car,60
2085801,63,male,208580102,car,60
2085801,63,male,208580103,car,30
2085801,63,male,208580104,car,60
2085802,60,female,208580201,car,60
2085802,60,female,208580202,car,60
2085802,60,female,208580203,car,30
2085802,60,female,208580204,car,60
2085803,31,female,208580301,car,45
2085803,31,female,208580302,car,110
2085903,46,male,208590301,bus,120
2085903,46,male,208590302,bus,120
2086004,15,female,208600401,bus,75
2086004,15,female,208600402,bus,100
2086005,11,male,208600501,bus,75
2086005,11,male,208600502,bus,100
2086102,45,female,208610201,car,45
2086102,45,female,208610202,car,60
2086203,52,male,208620301,car,20
2086203,52,male,208620302,car,20
2086203,52,male,208620303,car,20
2086204,50,female,208620401,bus,30
2086204,50,female,208620402,bus,115
2086301,35,female,208630101,car,10
2086301,35,female,208630102,car,70
2086301,35,female,208630103,car,10
2086301,35,female,208630104,car,5
2086301,35,female,208630105,car,15
2086301,35,female,208630106,car,15
2086301,35,female,208630107,car,15
2086301,35,female,208630108,car,30
2086301,35,female,208630109,car,35
2086301,35,female,208630110,car,14
2086301,35,female,208630111,car,15
2086301,35,female,208630112,car,35
2086302,36,male,208630201,motorcycle,10
2086302,36,male,208630202,motorcycle,10
2086305,17,female,208630501,bus,35
2086305,17,female,208630502,bus,30
2086501,68,female,208650101,bus,159
2086501,68,female,208650102,bus,40
